"ID";"Leeftijd";"Marges";"WijkenEnBuurten";"Perioden";"Overgewicht_9";"Roker_11";"VoldoetAanAlcoholRichtlijn_12";"ErnstigZeerErnstigEenzaam_28"
"496938";"80200";"MW00000";"BU19493800";"2020JJ00";"    63.9";"    18.1";"    47.4";"     5.4"
"496942";"80200";"MW00000";"BU19493801";"2020JJ00";"    61.3";"    11.8";"    56.9";"     5.8"
"496946";"80200";"MW00000";"WK194939  ";"2020JJ00";"    60.9";"    11.2";"    55.5";"     6.5"
"496950";"80200";"MW00000";"BU19493900";"2020JJ00";"    60.1";"    10.9";"    53.8";"     6.4"
"496954";"80200";"MW00000";"BU19493901";"2020JJ00";"    61.4";"    11.3";"    56.4";"     6.5"
"496958";"80200";"MW00000";"WK194940  ";"2020JJ00";"    57.8";"    11.7";"    47.8";"     8.9"
"496962";"80200";"MW00000";"BU19494000";"2020JJ00";"    57.8";"    11.7";"    47.8";"     8.9"
"496966";"80200";"MW00000";"WK194941  ";"2020JJ00";"    57.9";"     9.7";"    51.2";"     5.3"
"496970";"80200";"MW00000";"BU19494100";"2020JJ00";"    57.9";"     9.7";"    51.2";"     5.3"
"496974";"80200";"MW00000";"WK194942  ";"2020JJ00";"    60.2";"    14.3";"    48.4";"     6.7"
"496978";"80200";"MW00000";"BU19494200";"2020JJ00";"       .";"       .";"       .";"       ."
"496982";"80200";"MW00000";"BU19494201";"2020JJ00";"    60.2";"    14.4";"    47.3";"     6.9"
"496986";"80200";"MW00000";"WK194943  ";"2020JJ00";"    56.7";"     9.8";"    52.8";"     5.5"
"496990";"80200";"MW00000";"BU19494300";"2020JJ00";"    56.7";"     9.8";"    52.8";"     5.5"
"496994";"80200";"MW00000";"WK194944  ";"2020JJ00";"    60.0";"    13.1";"    55.3";"     8.0"
"496998";"80200";"MW00000";"BU19494400";"2020JJ00";"    54.8";"     7.3";"    61.7";"     6.5"
"497002";"80200";"MW00000";"BU19494401";"2020JJ00";"    60.4";"    13.6";"    55.1";"     8.1"
"497006";"80200";"MW00000";"BU19494402";"2020JJ00";"       .";"       .";"       .";"       ."
"497010";"80200";"MW00000";"BU19494403";"2020JJ00";"       .";"       .";"       .";"       ."
"497014";"80200";"MW00000";"WK194945  ";"2020JJ00";"    56.3";"    10.1";"    47.6";"     3.8"
"497018";"80200";"MW00000";"BU19494500";"2020JJ00";"    56.3";"    10.1";"    47.6";"     3.8"
"497022";"80200";"MW00000";"WK194946  ";"2020JJ00";"    36.2";"     5.6";"    48.6";"     1.7"
"497026";"80200";"MW00000";"BU19494600";"2020JJ00";"    36.2";"     5.6";"    48.6";"     1.7"
"497030";"80200";"MW00000";"WK194947  ";"2020JJ00";"    50.9";"     8.2";"    54.6";"     5.3"
"497034";"80200";"MW00000";"BU19494700";"2020JJ00";"       .";"       .";"       .";"       ."
"497038";"80200";"MW00000";"BU19494701";"2020JJ00";"    50.7";"     8.1";"    55.3";"     5.2"
"497042";"80200";"MW00000";"WK194948  ";"2020JJ00";"    59.9";"    10.6";"    55.3";"     6.2"
"497046";"80200";"MW00000";"BU19494800";"2020JJ00";"    61.0";"    11.5";"    53.4";"     6.4"
"497050";"80200";"MW00000";"BU19494801";"2020JJ00";"    59.7";"    10.4";"    55.7";"     6.2"
"497054";"80200";"MW00000";"WK194949  ";"2020JJ00";"    59.7";"    10.9";"    54.0";"     7.1"
"497058";"80200";"MW00000";"BU19494900";"2020JJ00";"    56.6";"     9.0";"    51.2";"     5.6"
"497062";"80200";"MW00000";"BU19494901";"2020JJ00";"    59.7";"    11.2";"    54.2";"     7.7"
"497066";"80200";"MW00000";"BU19494902";"2020JJ00";"    60.7";"    11.1";"    54.7";"     7.0"
"497070";"80200";"MW00000";"WK194950  ";"2020JJ00";"    61.5";"    11.7";"    56.1";"     7.3"
"497074";"80200";"MW00000";"BU19495000";"2020JJ00";"    51.4";"    10.9";"    55.7";"     4.8"
"497078";"80200";"MW00000";"BU19495001";"2020JJ00";"    63.4";"    11.9";"    56.2";"     7.8"
"497082";"80200";"MW00000";"WK194951  ";"2020JJ00";"    62.9";"    14.9";"    49.9";"     5.9"
"497086";"80200";"MW00000";"BU19495100";"2020JJ00";"    62.9";"    14.9";"    49.9";"     5.9"
"497090";"80200";"MW00000";"WK194952  ";"2020JJ00";"    56.6";"    14.0";"    50.9";"     6.6"
"497094";"80200";"MW00000";"BU19495200";"2020JJ00";"    56.6";"    14.0";"    50.9";"     6.6"
"497098";"80200";"MW00000";"WK194953  ";"2020JJ00";"    59.6";"     8.1";"    54.0";"     5.8"
"497102";"80200";"MW00000";"BU19495300";"2020JJ00";"       .";"       .";"       .";"       ."
"497106";"80200";"MW00000";"BU19495301";"2020JJ00";"    59.7";"     8.0";"    54.5";"     5.9"
"497110";"80200";"MW00000";"BU19495302";"2020JJ00";"       .";"       .";"       .";"       ."
"497114";"80200";"MW00000";"WK194954  ";"2020JJ00";"    57.2";"     7.9";"    52.4";"     5.0"
"497118";"80200";"MW00000";"BU19495400";"2020JJ00";"    52.0";"     7.1";"    55.2";"     9.5"
"497122";"80200";"MW00000";"BU19495401";"2020JJ00";"    58.3";"     8.1";"    51.8";"     4.0"
"497126";"80200";"MW00000";"WK194955  ";"2020JJ00";"    51.5";"    12.1";"    46.5";"     4.4"
"497130";"80200";"MW00000";"BU19495500";"2020JJ00";"    51.5";"    12.1";"    46.5";"     4.4"
"497134";"80200";"MW00000";"GM0866    ";"2020JJ00";"    54.0";"     8.4";"    51.0";"    10.2"
"497138";"80200";"MW00000";"WK086600  ";"2020JJ00";"    54.0";"     8.4";"    51.0";"    10.2"
"497142";"80200";"MW00000";"BU08660000";"2020JJ00";"    53.8";"     7.9";"    51.0";"    10.0"
"497146";"80200";"MW00000";"BU08660001";"2020JJ00";"    53.9";"     8.3";"    52.0";"    11.1"
"497150";"80200";"MW00000";"BU08660002";"2020JJ00";"    54.4";"    10.1";"    54.7";"    11.1"
"497154";"80200";"MW00000";"BU08660003";"2020JJ00";"    54.3";"     8.2";"    47.4";"     9.2"
"497158";"80200";"MW00000";"BU08660009";"2020JJ00";"    53.8";"     6.2";"    48.9";"     8.1"
"497162";"80200";"MW00000";"GM0867    ";"2020JJ00";"    61.7";"    10.1";"    53.0";"    10.7"
"497166";"80200";"MW00000";"WK086700  ";"2020JJ00";"    61.4";"    10.4";"    53.5";"    11.2"
"497170";"80200";"MW00000";"BU08670000";"2020JJ00";"    60.1";"     9.6";"    54.6";"    11.5"
"497174";"80200";"MW00000";"BU08670001";"2020JJ00";"    60.7";"    10.1";"    52.6";"    11.1"
"497178";"80200";"MW00000";"BU08670002";"2020JJ00";"    63.4";"    11.0";"    57.3";"    12.0"
"497182";"80200";"MW00000";"BU08670003";"2020JJ00";"    65.1";"    12.4";"    59.4";"    14.1"
"497186";"80200";"MW00000";"BU08670004";"2020JJ00";"    63.9";"    11.4";"    52.6";"    11.5"
"497190";"80200";"MW00000";"BU08670005";"2020JJ00";"    63.6";"    10.0";"    53.8";"    10.6"
"497194";"80200";"MW00000";"BU08670006";"2020JJ00";"    65.2";"    12.2";"    52.6";"    11.0"
"497198";"80200";"MW00000";"BU08670007";"2020JJ00";"    53.8";"     7.4";"    48.4";"     8.5"
"497202";"80200";"MW00000";"BU08670008";"2020JJ00";"    61.9";"    12.4";"    51.9";"    12.6"
"497206";"80200";"MW00000";"BU08670009";"2020JJ00";"    60.4";"     7.6";"    42.9";"     7.6"
"497210";"80200";"MW00000";"BU08670010";"2020JJ00";"       .";"       .";"       .";"       ."
"497214";"80200";"MW00000";"BU08670011";"2020JJ00";"    59.1";"     6.8";"    50.5";"     6.3"
"497218";"80200";"MW00000";"BU08670012";"2020JJ00";"    62.6";"     8.3";"    58.9";"    10.7"
"497222";"80200";"MW00000";"BU08670013";"2020JJ00";"       .";"       .";"       .";"       ."
"497226";"80200";"MW00000";"WK086701  ";"2020JJ00";"    62.2";"     9.9";"    52.1";"    10.0"
"497230";"80200";"MW00000";"BU08670100";"2020JJ00";"    60.6";"     9.5";"    51.9";"     9.9"
"497234";"80200";"MW00000";"BU08670101";"2020JJ00";"    62.1";"    10.1";"    54.5";"    11.0"
"497238";"80200";"MW00000";"BU08670102";"2020JJ00";"    61.8";"     9.5";"    49.8";"     8.2"
"497242";"80200";"MW00000";"BU08670103";"2020JJ00";"       .";"       .";"       .";"       ."
"497246";"80200";"MW00000";"BU08670104";"2020JJ00";"    64.8";"    10.8";"    51.2";"    10.5"
"497250";"80200";"MW00000";"WK086702  ";"2020JJ00";"    61.7";"     8.9";"    52.3";"     9.2"
"497254";"80200";"MW00000";"BU08670200";"2020JJ00";"    61.5";"     8.3";"    52.5";"     9.3"
"497258";"80200";"MW00000";"BU08670201";"2020JJ00";"    62.6";"    11.0";"    52.4";"     8.9"
"497262";"80200";"MW00000";"BU08670202";"2020JJ00";"    59.6";"     7.2";"    45.3";"     6.6"
"497266";"80200";"MW00000";"BU08670203";"2020JJ00";"       .";"       .";"       .";"       ."
"497270";"80200";"MW00000";"GM0627    ";"2020JJ00";"    59.2";"     8.9";"    56.7";"     9.1"
"497274";"80200";"MW00000";"WK062701  ";"2020JJ00";"    59.6";"     9.1";"    60.0";"    10.3"
"497278";"80200";"MW00000";"BU06270101";"2020JJ00";"    54.2";"     6.8";"    52.7";"     7.1"
"497282";"80200";"MW00000";"BU06270102";"2020JJ00";"    57.7";"     7.5";"    53.7";"     8.0"
"497286";"80200";"MW00000";"BU06270103";"2020JJ00";"    59.6";"    10.0";"    56.7";"     9.4"
"497290";"80200";"MW00000";"BU06270104";"2020JJ00";"    61.6";"     9.3";"    67.9";"    13.1"
"497294";"80200";"MW00000";"BU06270105";"2020JJ00";"    53.6";"     7.0";"    44.4";"     5.4"
"497298";"80200";"MW00000";"BU06270106";"2020JJ00";"    61.5";"    10.8";"    58.3";"     9.9"
"497302";"80200";"MW00000";"WK062702  ";"2020JJ00";"    59.2";"     9.3";"    52.0";"     8.1"
"497306";"80200";"MW00000";"BU06270202";"2020JJ00";"    60.5";"    10.0";"    52.1";"     8.6"
"497310";"80200";"MW00000";"BU06270203";"2020JJ00";"    55.3";"     7.3";"    51.7";"     7.5"
"497314";"80200";"MW00000";"BU06270204";"2020JJ00";"    56.9";"     8.2";"    51.0";"     7.0"
"497318";"80200";"MW00000";"BU06270205";"2020JJ00";"    56.1";"     6.5";"    53.4";"     5.5"
"497322";"80200";"MW00000";"WK062703  ";"2020JJ00";"    58.4";"     8.1";"    60.0";"     9.8"
"497326";"80200";"MW00000";"BU06270301";"2020JJ00";"    57.4";"     6.4";"    63.5";"    10.8"
"497330";"80200";"MW00000";"BU06270302";"2020JJ00";"    59.6";"     8.8";"    62.6";"    11.2"
"497334";"80200";"MW00000";"BU06270303";"2020JJ00";"    60.0";"     9.6";"    59.5";"     9.5"
"497338";"80200";"MW00000";"BU06270304";"2020JJ00";"    55.1";"     6.5";"    51.5";"     6.9"
"497342";"80200";"MW00000";"WK062704  ";"2020JJ00";"    59.0";"     8.6";"    54.4";"     7.7"
"497346";"80200";"MW00000";"BU06270401";"2020JJ00";"    59.1";"     7.3";"    56.2";"     8.5"
"497350";"80200";"MW00000";"BU06270402";"2020JJ00";"    58.6";"     9.0";"    53.5";"     7.3"
"497354";"80200";"MW00000";"BU06270403";"2020JJ00";"    61.0";"     7.6";"    54.7";"     7.0"
"497358";"80200";"MW00000";"BU06270404";"2020JJ00";"    62.7";"    10.2";"    54.1";"     7.6"
"497362";"80200";"MW00000";"BU06270405";"2020JJ00";"       .";"       .";"       .";"       ."
"497366";"80200";"MW00000";"BU06270406";"2020JJ00";"    65.2";"     8.8";"    57.4";"     6.5"
"497370";"80200";"MW00000";"BU06270407";"2020JJ00";"    49.7";"     6.0";"    51.3";"     6.6"
"497374";"80200";"MW00000";"BU06270408";"2020JJ00";"    59.7";"     9.8";"    55.4";"     8.6"
"497378";"80200";"MW00000";"GM0289    ";"2020JJ00";"    54.9";"    10.1";"    57.0";"     9.9"
"497382";"80200";"MW00000";"WK028901  ";"2020JJ00";"    53.9";"     8.0";"    51.0";"     7.7"
"497386";"80200";"MW00000";"BU02890101";"2020JJ00";"    49.8";"     7.6";"    47.8";"     6.6"
"497390";"80200";"MW00000";"BU02890102";"2020JJ00";"    55.5";"     7.9";"    52.7";"     8.3"
"497394";"80200";"MW00000";"BU02890103";"2020JJ00";"    53.5";"     8.3";"    49.9";"     7.4"
"497398";"80200";"MW00000";"BU02890104";"2020JJ00";"       .";"       .";"       .";"       ."
"497402";"80200";"MW00000";"WK028902  ";"2020JJ00";"       .";"       .";"       .";"       ."
"497406";"80200";"MW00000";"BU02890201";"2020JJ00";"       .";"       .";"       .";"       ."
"497410";"80200";"MW00000";"BU02890202";"2020JJ00";"       .";"       .";"       .";"       ."
"497414";"80200";"MW00000";"WK028903  ";"2020JJ00";"    54.6";"     9.0";"    53.5";"     7.9"
"497418";"80200";"MW00000";"BU02890301";"2020JJ00";"    55.4";"     9.2";"    54.4";"     8.2"
"497422";"80200";"MW00000";"BU02890302";"2020JJ00";"    52.2";"     8.6";"    50.7";"     7.1"
"497426";"80200";"MW00000";"WK028904  ";"2020JJ00";"    56.2";"     9.6";"    54.6";"     9.4"
"497430";"80200";"MW00000";"BU02890401";"2020JJ00";"    59.5";"    10.0";"    57.8";"    10.7"
"497434";"80200";"MW00000";"BU02890402";"2020JJ00";"    51.8";"     9.1";"    50.3";"     7.6"
"497438";"80200";"MW00000";"WK028905  ";"2020JJ00";"    56.2";"     8.1";"    48.6";"     5.9"
"497442";"80200";"MW00000";"BU02890501";"2020JJ00";"       .";"       .";"       .";"       ."
"497446";"80200";"MW00000";"BU02890502";"2020JJ00";"    59.3";"     8.8";"    46.4";"     5.8"
"497450";"80200";"MW00000";"BU02890503";"2020JJ00";"       .";"       .";"       .";"       ."
"497454";"80200";"MW00000";"BU02890504";"2020JJ00";"    49.5";"     6.7";"    53.6";"     6.2"
"497458";"80200";"MW00000";"WK028906  ";"2020JJ00";"    62.2";"    15.1";"    63.6";"    13.0"
"497462";"80200";"MW00000";"BU02890601";"2020JJ00";"    57.5";"    18.4";"    69.1";"    16.6"
"497466";"80200";"MW00000";"BU02890602";"2020JJ00";"    64.3";"    17.7";"    61.5";"    14.1"
"497470";"80200";"MW00000";"BU02890603";"2020JJ00";"    62.7";"    15.0";"    62.3";"    12.3"
"497474";"80200";"MW00000";"BU02890604";"2020JJ00";"    61.5";"    13.9";"    64.7";"    12.8"
"497478";"80200";"MW00000";"WK028907  ";"2020JJ00";"    56.0";"    10.2";"    58.0";"     9.8"
"497482";"80200";"MW00000";"BU02890701";"2020JJ00";"    54.6";"    10.3";"    59.0";"    10.1"
"497486";"80200";"MW00000";"BU02890702";"2020JJ00";"    57.2";"    10.2";"    57.1";"     9.5"
"497490";"80200";"MW00000";"WK028908  ";"2020JJ00";"    55.0";"     8.5";"    60.8";"    13.1"
"497494";"80200";"MW00000";"BU02890801";"2020JJ00";"    55.7";"     8.7";"    61.5";"    13.5"
"497498";"80200";"MW00000";"BU02890802";"2020JJ00";"    44.6";"     6.2";"    50.0";"     6.8"
"497502";"80200";"MW00000";"WK028909  ";"2020JJ00";"    54.0";"     9.3";"    54.9";"    10.7"
"497506";"80200";"MW00000";"BU02890901";"2020JJ00";"    53.6";"     9.4";"    54.8";"     9.9"
"497510";"80200";"MW00000";"BU02890902";"2020JJ00";"    54.7";"     9.0";"    55.2";"    12.2"
"497514";"80200";"MW00000";"WK028910  ";"2020JJ00";"    48.2";"     7.4";"    53.6";"     8.0"
"497518";"80200";"MW00000";"BU02891001";"2020JJ00";"    49.3";"     8.1";"    53.4";"     8.6"
"497522";"80200";"MW00000";"BU02891002";"2020JJ00";"    42.4";"     5.2";"    50.8";"     6.3"
"497526";"80200";"MW00000";"BU02891003";"2020JJ00";"    47.8";"     7.1";"    54.0";"     7.6"
"497530";"80200";"MW00000";"WK028911  ";"2020JJ00";"    42.5";"     5.2";"    53.3";"     6.1"
"497534";"80200";"MW00000";"BU02891101";"2020JJ00";"    42.5";"     5.2";"    53.3";"     6.1"
"497538";"80200";"MW00000";"WK028912  ";"2020JJ00";"    51.0";"     8.2";"    54.6";"     7.7"
"497542";"80200";"MW00000";"BU02891201";"2020JJ00";"    54.0";"     7.0";"    57.4";"     5.3"
"497546";"80200";"MW00000";"BU02891202";"2020JJ00";"    46.9";"     7.6";"    52.3";"     7.8"
"497550";"80200";"MW00000";"BU02891203";"2020JJ00";"    54.8";"     9.3";"    61.0";"     9.9"
"497554";"80200";"MW00000";"BU02891204";"2020JJ00";"    53.3";"     7.9";"    53.0";"     6.1"
"497558";"80200";"MW00000";"BU02891205";"2020JJ00";"    51.2";"     8.9";"    48.2";"     6.4"
"497562";"80200";"MW00000";"GM0629    ";"2020JJ00";"    51.5";"     7.9";"    49.0";"     9.1"
"497566";"80200";"MW00000";"WK062900  ";"2020JJ00";"    47.2";"     6.9";"    44.0";"     7.2"
"497570";"80200";"MW00000";"BU06290000";"2020JJ00";"    41.4";"     6.7";"    45.5";"     7.2"
"497574";"80200";"MW00000";"BU06290001";"2020JJ00";"    47.3";"     5.9";"    47.9";"     7.3"
"497578";"80200";"MW00000";"BU06290002";"2020JJ00";"    42.6";"     5.8";"    44.7";"     6.5"
"497582";"80200";"MW00000";"BU06290003";"2020JJ00";"    52.3";"     8.9";"    36.9";"     6.8"
"497586";"80200";"MW00000";"BU06290004";"2020JJ00";"    47.5";"     6.1";"    43.3";"     7.5"
"497590";"80200";"MW00000";"BU06290005";"2020JJ00";"    45.4";"     6.8";"    33.1";"     5.3"
"497594";"80200";"MW00000";"BU06290006";"2020JJ00";"    61.2";"    10.5";"    54.1";"    10.2"
"497598";"80200";"MW00000";"BU06290007";"2020JJ00";"    43.7";"     5.5";"    38.7";"     6.8"
"497602";"80200";"MW00000";"BU06290008";"2020JJ00";"       .";"       .";"       .";"       ."
"497606";"80200";"MW00000";"BU06290009";"2020JJ00";"       .";"       .";"       .";"       ."
"497610";"80200";"MW00000";"WK062901  ";"2020JJ00";"    53.2";"     8.3";"    51.1";"     9.8"
"497614";"80200";"MW00000";"BU06290100";"2020JJ00";"    41.4";"     5.4";"    43.1";"     6.7"
"497618";"80200";"MW00000";"BU06290101";"2020JJ00";"    52.1";"     8.2";"    51.2";"    10.2"
"497622";"80200";"MW00000";"BU06290102";"2020JJ00";"    59.8";"    11.0";"    51.8";"    11.4"
"497626";"80200";"MW00000";"BU06290103";"2020JJ00";"    58.2";"     9.3";"    56.0";"    11.4"
"497630";"80200";"MW00000";"BU06290104";"2020JJ00";"    46.6";"     8.1";"    46.5";"     7.6"
"497634";"80200";"MW00000";"BU06290105";"2020JJ00";"    52.6";"     7.7";"    51.7";"     9.9"
"497638";"80200";"MW00000";"BU06290106";"2020JJ00";"    45.6";"     6.1";"    37.4";"     5.1"
"497642";"80200";"MW00000";"BU06290107";"2020JJ00";"    55.1";"     5.0";"    50.3";"     9.9"
"497646";"80200";"MW00000";"BU06290108";"2020JJ00";"    51.9";"     7.6";"    44.0";"     7.2"
"497650";"80200";"MW00000";"BU06290109";"2020JJ00";"    42.7";"     5.2";"    40.8";"     6.7"
"497654";"80200";"MW00000";"BU06290110";"2020JJ00";"    56.3";"     9.3";"    48.7";"     8.1"
"497658";"80200";"MW00000";"GM0852    ";"2020JJ00";"    55.9";"     8.0";"    48.2";"     7.9"
"497662";"80200";"MW00000";"WK085200  ";"2020JJ00";"    56.2";"     8.1";"    48.9";"     8.2"
"497666";"80200";"MW00000";"BU08520000";"2020JJ00";"    54.0";"     7.9";"    47.2";"     7.4"
"497670";"80200";"MW00000";"BU08520001";"2020JJ00";"    59.1";"     8.6";"    52.8";"     9.0"
"497674";"80200";"MW00000";"BU08520002";"2020JJ00";"    59.0";"     8.9";"    57.0";"     9.8"
"497678";"80200";"MW00000";"BU08520003";"2020JJ00";"    55.0";"     7.1";"    45.3";"     8.3"
"497682";"80200";"MW00000";"BU08520004";"2020JJ00";"    55.6";"     7.8";"    44.1";"     6.9"
"497686";"80200";"MW00000";"BU08520005";"2020JJ00";"    56.2";"     8.2";"    54.9";"    10.8"
"497690";"80200";"MW00000";"BU08520006";"2020JJ00";"    55.2";"     7.4";"    38.2";"     5.5"
"497694";"80200";"MW00000";"BU08520007";"2020JJ00";"    51.3";"     7.0";"    37.7";"     5.7"
"497698";"80200";"MW00000";"BU08520009";"2020JJ00";"    57.7";"    10.6";"    47.7";"     7.5"
"497702";"80200";"MW00000";"BU08520010";"2020JJ00";"    49.5";"     7.0";"    41.6";"    10.6"
"497706";"80200";"MW00000";"WK085201  ";"2020JJ00";"    56.3";"     6.6";"    49.3";"     5.8"
"497710";"80200";"MW00000";"BU08520100";"2020JJ00";"    56.3";"     6.6";"    49.3";"     5.8"
"497714";"80200";"MW00000";"WK085202  ";"2020JJ00";"    57.7";"     8.4";"    44.6";"     6.4"
"497718";"80200";"MW00000";"BU08520200";"2020JJ00";"    58.1";"     8.5";"    44.9";"     6.4"
"497722";"80200";"MW00000";"BU08520201";"2020JJ00";"    52.6";"     7.4";"    40.8";"     6.1"
"497726";"80200";"MW00000";"WK085203  ";"2020JJ00";"    53.5";"     7.6";"    48.7";"     8.5"
"497730";"80200";"MW00000";"BU08520300";"2020JJ00";"    53.7";"     7.8";"    49.1";"     9.2"
"497734";"80200";"MW00000";"BU08520301";"2020JJ00";"    53.0";"     5.8";"    48.8";"     4.5"
"497738";"80200";"MW00000";"BU08520302";"2020JJ00";"    52.2";"     6.8";"    41.8";"     4.9"
"497742";"80200";"MW00000";"WK085204  ";"2020JJ00";"    56.1";"     7.7";"    48.0";"     7.1"
"497746";"80200";"MW00000";"BU08520400";"2020JJ00";"    56.1";"     7.7";"    47.9";"     7.1"
"497750";"80200";"MW00000";"BU08520401";"2020JJ00";"    55.1";"     6.7";"    49.8";"     7.0"
"497754";"80200";"MW00000";"WK085205  ";"2020JJ00";"    54.6";"     8.2";"    45.1";"     5.9"
"497758";"80200";"MW00000";"BU08520500";"2020JJ00";"    54.6";"     8.2";"    45.1";"     5.9"
"497762";"80200";"MW00000";"GM0988    ";"2020JJ00";"    58.3";"    10.2";"    55.0";"    11.8"
"497766";"80200";"MW00000";"WK098801  ";"2020JJ00";"    57.7";"    10.3";"    50.1";"    10.6"
