"ID";"Leeftijd";"Marges";"WijkenEnBuurten";"Perioden";"SoortRegio_2";"Codering_3";"EenOfMeerLangdurigeAandoeningen_16";"BeperktVanwegeGezondheid_17";"ErnstigBeperktVanwegeGezondheid_18";"LangdurigeZiekteEnBeperkt_19"
"336644";"80200";"MW00000";"BU06770202";"2020JJ00";"Buurt     ";"BU06770202          ";"    44.7";"    46.0";"     7.3";"    42.0"
"336647";"80200";"MW00000";"BU06770203";"2020JJ00";"Buurt     ";"BU06770203          ";"    42.3";"    47.1";"     5.6";"    43.2"
"336650";"80200";"MW00000";"BU06770204";"2020JJ00";"Buurt     ";"BU06770204          ";"       .";"       .";"       .";"       ."
"336653";"80200";"MW00000";"WK067703  ";"2020JJ00";"Wijk      ";"WK067703            ";"    43.5";"    49.6";"     6.7";"    45.2"
"336656";"80200";"MW00000";"BU06770301";"2020JJ00";"Buurt     ";"BU06770301          ";"    43.6";"    49.5";"     6.6";"    45.8"
"336659";"80200";"MW00000";"BU06770302";"2020JJ00";"Buurt     ";"BU06770302          ";"    43.6";"    50.3";"     7.1";"    44.3"
"336662";"80200";"MW00000";"BU06770303";"2020JJ00";"Buurt     ";"BU06770303          ";"    39.0";"    45.7";"     5.7";"    40.9"
"336665";"80200";"MW00000";"WK067704  ";"2020JJ00";"Wijk      ";"WK067704            ";"    42.6";"    47.6";"     6.4";"    43.2"
"336668";"80200";"MW00000";"BU06770401";"2020JJ00";"Buurt     ";"BU06770401          ";"    43.0";"    47.3";"     6.8";"    43.5"
"336671";"80200";"MW00000";"BU06770402";"2020JJ00";"Buurt     ";"BU06770402          ";"    38.8";"    45.6";"     4.3";"    36.6"
"336674";"80200";"MW00000";"BU06770403";"2020JJ00";"Buurt     ";"BU06770403          ";"    42.8";"    49.4";"     6.0";"    45.6"
"336677";"80200";"MW00000";"WK067705  ";"2020JJ00";"Wijk      ";"WK067705            ";"    41.4";"    44.0";"     5.4";"    40.9"
"336680";"80200";"MW00000";"BU06770501";"2020JJ00";"Buurt     ";"BU06770501          ";"    41.6";"    44.1";"     5.4";"    41.0"
"336683";"80200";"MW00000";"BU06770502";"2020JJ00";"Buurt     ";"BU06770502          ";"    37.0";"    42.5";"     5.1";"    38.9"
"336686";"80200";"MW00000";"WK067706  ";"2020JJ00";"Wijk      ";"WK067706            ";"    41.7";"    48.6";"     6.2";"    43.5"
"336689";"80200";"MW00000";"BU06770601";"2020JJ00";"Buurt     ";"BU06770601          ";"    42.4";"    49.4";"     6.6";"    43.9"
"336692";"80200";"MW00000";"BU06770602";"2020JJ00";"Buurt     ";"BU06770602          ";"    36.6";"    43.5";"     3.4";"    40.4"
"336695";"80200";"MW00000";"WK067707  ";"2020JJ00";"Wijk      ";"WK067707            ";"    40.6";"    45.9";"     6.6";"    41.3"
"336698";"80200";"MW00000";"BU06770701";"2020JJ00";"Buurt     ";"BU06770701          ";"    40.5";"    45.5";"     6.4";"    40.9"
"336701";"80200";"MW00000";"BU06770702";"2020JJ00";"Buurt     ";"BU06770702          ";"       .";"       .";"       .";"       ."
"336704";"80200";"MW00000";"WK067708  ";"2020JJ00";"Wijk      ";"WK067708            ";"    45.2";"    50.7";"     7.5";"    47.5"
"336707";"80200";"MW00000";"BU06770801";"2020JJ00";"Buurt     ";"BU06770801          ";"    47.1";"    54.6";"     8.7";"    51.5"
"336710";"80200";"MW00000";"BU06770802";"2020JJ00";"Buurt     ";"BU06770802          ";"    47.7";"    53.1";"     8.4";"    49.4"
"336713";"80200";"MW00000";"BU06770803";"2020JJ00";"Buurt     ";"BU06770803          ";"    42.1";"    46.9";"     6.4";"    44.0"
"336716";"80200";"MW00000";"BU06770804";"2020JJ00";"Buurt     ";"BU06770804          ";"       .";"       .";"       .";"       ."
"336719";"80200";"MW00000";"BU06770805";"2020JJ00";"Buurt     ";"BU06770805          ";"    42.0";"    44.6";"     4.6";"    41.4"
"336722";"80200";"MW00000";"WK067709  ";"2020JJ00";"Wijk      ";"WK067709            ";"    42.0";"    46.4";"     6.0";"    44.2"
"336725";"80200";"MW00000";"BU06770901";"2020JJ00";"Buurt     ";"BU06770901          ";"    42.2";"    46.3";"     6.4";"    45.2"
"336728";"80200";"MW00000";"BU06770902";"2020JJ00";"Buurt     ";"BU06770902          ";"    41.3";"    46.6";"     4.7";"    40.4"
"336731";"80200";"MW00000";"WK067710  ";"2020JJ00";"Wijk      ";"WK067710            ";"    41.7";"    45.0";"     6.2";"    41.7"
"336734";"80200";"MW00000";"BU06771001";"2020JJ00";"Buurt     ";"BU06771001          ";"    41.9";"    44.2";"     6.5";"    40.6"
"336737";"80200";"MW00000";"BU06771002";"2020JJ00";"Buurt     ";"BU06771002          ";"    41.1";"    47.1";"     5.6";"    44.4"
"336740";"80200";"MW00000";"WK067711  ";"2020JJ00";"Wijk      ";"WK067711            ";"    41.6";"    46.4";"     6.3";"    44.7"
"336743";"80200";"MW00000";"BU06771101";"2020JJ00";"Buurt     ";"BU06771101          ";"    44.2";"    49.1";"     7.3";"    47.5"
"336746";"80200";"MW00000";"BU06771102";"2020JJ00";"Buurt     ";"BU06771102          ";"    39.8";"    44.5";"     5.6";"    42.9"
"336749";"80200";"MW00000";"BU06771103";"2020JJ00";"Buurt     ";"BU06771103          ";"    39.5";"    45.1";"     5.8";"    42.4"
"336752";"80200";"MW00000";"WK067712  ";"2020JJ00";"Wijk      ";"WK067712            ";"    41.7";"    46.2";"     6.3";"    43.8"
"336755";"80200";"MW00000";"BU06771201";"2020JJ00";"Buurt     ";"BU06771201          ";"    44.1";"    50.6";"     7.8";"    48.0"
"336758";"80200";"MW00000";"BU06771202";"2020JJ00";"Buurt     ";"BU06771202          ";"    39.4";"    42.2";"     4.9";"    40.0"
"336761";"80200";"MW00000";"WK067713  ";"2020JJ00";"Wijk      ";"WK067713            ";"    40.6";"    42.4";"     4.7";"    39.9"
"336764";"80200";"MW00000";"BU06771301";"2020JJ00";"Buurt     ";"BU06771301          ";"    40.6";"    43.5";"     5.0";"    41.2"
"336767";"80200";"MW00000";"BU06771302";"2020JJ00";"Buurt     ";"BU06771302          ";"    40.5";"    41.3";"     4.4";"    38.5"
"336770";"80200";"MW00000";"WK067714  ";"2020JJ00";"Wijk      ";"WK067714            ";"    39.2";"    41.2";"     4.2";"    37.9"
"336773";"80200";"MW00000";"BU06771401";"2020JJ00";"Buurt     ";"BU06771401          ";"    39.4";"    41.6";"     4.7";"    37.4"
"336776";"80200";"MW00000";"BU06771402";"2020JJ00";"Buurt     ";"BU06771402          ";"    38.9";"    40.6";"     3.7";"    38.6"
"336779";"80200";"MW00000";"WK067715  ";"2020JJ00";"Wijk      ";"WK067715            ";"    38.8";"    42.8";"     5.0";"    39.5"
"336782";"80200";"MW00000";"BU06771501";"2020JJ00";"Buurt     ";"BU06771501          ";"    39.7";"    43.6";"     5.3";"    40.1"
"336785";"80200";"MW00000";"BU06771502";"2020JJ00";"Buurt     ";"BU06771502          ";"       .";"       .";"       .";"       ."
"336788";"80200";"MW00000";"BU06771503";"2020JJ00";"Buurt     ";"BU06771503          ";"    38.2";"    42.5";"     4.9";"    39.4"
"336791";"80200";"MW00000";"GM0353    ";"2020JJ00";"Gemeente  ";"GM0353              ";"    48.7";"    48.5";"     8.3";"    45.7"
"336794";"80200";"MW00000";"WK035300  ";"2020JJ00";"Wijk      ";"WK035300            ";"    48.7";"    48.5";"     8.3";"    45.7"
"336797";"80200";"MW00000";"BU03530001";"2020JJ00";"Buurt     ";"BU03530001          ";"    45.8";"    45.2";"     7.1";"    42.9"
"336800";"80200";"MW00000";"BU03530002";"2020JJ00";"Buurt     ";"BU03530002          ";"    53.1";"    54.9";"    10.5";"    51.7"
"336803";"80200";"MW00000";"BU03530003";"2020JJ00";"Buurt     ";"BU03530003          ";"    49.1";"    54.7";"    10.6";"    51.4"
"336806";"80200";"MW00000";"BU03530004";"2020JJ00";"Buurt     ";"BU03530004          ";"    51.2";"    54.2";"    10.5";"    51.3"
"336809";"80200";"MW00000";"BU03530005";"2020JJ00";"Buurt     ";"BU03530005          ";"    49.1";"    49.0";"     8.3";"    46.2"
"336812";"80200";"MW00000";"BU03530006";"2020JJ00";"Buurt     ";"BU03530006          ";"    48.5";"    48.1";"     7.6";"    45.3"
"336815";"80200";"MW00000";"BU03530007";"2020JJ00";"Buurt     ";"BU03530007          ";"    52.6";"    50.6";"     8.9";"    48.0"
"336818";"80200";"MW00000";"BU03530008";"2020JJ00";"Buurt     ";"BU03530008          ";"    49.7";"    48.3";"     8.8";"    45.7"
"336821";"80200";"MW00000";"BU03530009";"2020JJ00";"Buurt     ";"BU03530009          ";"    51.1";"    50.4";"     8.9";"    47.9"
"336824";"80200";"MW00000";"BU03530010";"2020JJ00";"Buurt     ";"BU03530010          ";"    48.4";"    45.7";"     8.5";"    42.8"
"336827";"80200";"MW00000";"BU03530011";"2020JJ00";"Buurt     ";"BU03530011          ";"       .";"       .";"       .";"       ."
"336830";"80200";"MW00000";"BU03530012";"2020JJ00";"Buurt     ";"BU03530012          ";"    42.4";"    38.8";"     4.9";"    36.4"
"336833";"80200";"MW00000";"BU03530013";"2020JJ00";"Buurt     ";"BU03530013          ";"    52.9";"    64.4";"    13.2";"    60.5"
"336836";"80200";"MW00000";"BU03530014";"2020JJ00";"Buurt     ";"BU03530014          ";"       .";"       .";"       .";"       ."
"336839";"80200";"MW00000";"BU03530015";"2020JJ00";"Buurt     ";"BU03530015          ";"       .";"       .";"       .";"       ."
"336842";"80200";"MW00000";"BU03530016";"2020JJ00";"Buurt     ";"BU03530016          ";"       .";"       .";"       .";"       ."
"336845";"80200";"MW00000";"BU03530017";"2020JJ00";"Buurt     ";"BU03530017          ";"    47.4";"    44.8";"     6.5";"    41.4"
"336848";"80200";"MW00000";"BU03530018";"2020JJ00";"Buurt     ";"BU03530018          ";"    49.5";"    46.8";"     7.7";"    43.7"
"336851";"80200";"MW00000";"BU03530019";"2020JJ00";"Buurt     ";"BU03530019          ";"    51.3";"    52.0";"     9.0";"    49.1"
"336854";"80200";"MW00000";"BU03530020";"2020JJ00";"Buurt     ";"BU03530020          ";"    49.0";"    44.0";"     6.0";"    40.1"
"336857";"80200";"MW00000";"BU03530021";"2020JJ00";"Buurt     ";"BU03530021          ";"    49.9";"    55.1";"     9.9";"    51.9"
"336860";"80200";"MW00000";"BU03530022";"2020JJ00";"Buurt     ";"BU03530022          ";"    48.1";"    43.3";"     7.2";"    41.4"
"336863";"80200";"MW00000";"BU03530023";"2020JJ00";"Buurt     ";"BU03530023          ";"    51.4";"    54.1";"     9.0";"    51.1"
"336866";"80200";"MW00000";"BU03530024";"2020JJ00";"Buurt     ";"BU03530024          ";"    47.7";"    44.4";"     6.5";"    42.0"
"336869";"80200";"MW00000";"BU03530025";"2020JJ00";"Buurt     ";"BU03530025          ";"    43.8";"    41.1";"     5.4";"    38.6"
"336872";"80200";"MW00000";"BU03530026";"2020JJ00";"Buurt     ";"BU03530026          ";"    44.1";"    42.5";"     6.3";"    39.8"
"336875";"80200";"MW00000";"BU03530027";"2020JJ00";"Buurt     ";"BU03530027          ";"    48.7";"    45.1";"     6.2";"    42.9"
"336878";"80200";"MW00000";"BU03530028";"2020JJ00";"Buurt     ";"BU03530028          ";"    43.8";"    43.4";"    10.7";"    39.2"
"336881";"80200";"MW00000";"BU03530029";"2020JJ00";"Buurt     ";"BU03530029          ";"    37.4";"    35.2";"     4.7";"    33.0"
"336884";"80200";"MW00000";"BU03530030";"2020JJ00";"Buurt     ";"BU03530030          ";"    39.5";"    41.2";"     6.7";"    38.3"
"336887";"80200";"MW00000";"GM1884    ";"2020JJ00";"Gemeente  ";"GM1884              ";"    44.4";"    44.4";"     7.0";"    41.9"
"336890";"80200";"MW00000";"WK188400  ";"2020JJ00";"Wijk      ";"WK188400            ";"    45.5";"    45.9";"     7.4";"    43.5"
"336893";"80200";"MW00000";"BU18840000";"2020JJ00";"Buurt     ";"BU18840000          ";"    44.5";"    46.3";"     7.2";"    43.8"
"336896";"80200";"MW00000";"BU18840001";"2020JJ00";"Buurt     ";"BU18840001          ";"    43.7";"    40.3";"     6.3";"    37.8"
"336899";"80200";"MW00000";"BU18840002";"2020JJ00";"Buurt     ";"BU18840002          ";"    47.0";"    46.0";"     7.3";"    43.5"
"336902";"80200";"MW00000";"BU18840003";"2020JJ00";"Buurt     ";"BU18840003          ";"    50.2";"    57.8";"    11.4";"    55.1"
"336905";"80200";"MW00000";"BU18840004";"2020JJ00";"Buurt     ";"BU18840004          ";"    40.8";"    39.4";"     5.8";"    37.4"
"336908";"80200";"MW00000";"WK188401  ";"2020JJ00";"Wijk      ";"WK188401            ";"    43.9";"    42.8";"     6.9";"    39.8"
"336911";"80200";"MW00000";"BU18840101";"2020JJ00";"Buurt     ";"BU18840101          ";"    41.5";"    42.7";"     7.2";"    39.4"
"336914";"80200";"MW00000";"BU18840102";"2020JJ00";"Buurt     ";"BU18840102          ";"    44.7";"    43.6";"     7.1";"    40.6"
"336917";"80200";"MW00000";"BU18840104";"2020JJ00";"Buurt     ";"BU18840104          ";"    45.6";"    42.8";"     6.9";"    38.8"
"336920";"80200";"MW00000";"BU18840105";"2020JJ00";"Buurt     ";"BU18840105          ";"    45.0";"    44.1";"     7.5";"    41.6"
"336923";"80200";"MW00000";"BU18840107";"2020JJ00";"Buurt     ";"BU18840107          ";"    43.1";"    29.3";"     3.0";"    27.8"
"336926";"80200";"MW00000";"BU18840109";"2020JJ00";"Buurt     ";"BU18840109          ";"    36.2";"    37.1";"     4.2";"    34.7"
"336929";"80200";"MW00000";"WK188402  ";"2020JJ00";"Wijk      ";"WK188402            ";"    43.2";"    42.6";"     6.1";"    40.2"
"336932";"80200";"MW00000";"BU18840200";"2020JJ00";"Buurt     ";"BU18840200          ";"    43.3";"    43.3";"     6.7";"    40.7"
"336935";"80200";"MW00000";"BU18840201";"2020JJ00";"Buurt     ";"BU18840201          ";"       .";"       .";"       .";"       ."
"336938";"80200";"MW00000";"BU18840202";"2020JJ00";"Buurt     ";"BU18840202          ";"    41.5";"    43.1";"     5.2";"    40.8"
"336941";"80200";"MW00000";"BU18840203";"2020JJ00";"Buurt     ";"BU18840203          ";"    44.9";"    42.3";"     6.6";"    39.7"
"336944";"80200";"MW00000";"BU18840207";"2020JJ00";"Buurt     ";"BU18840207          ";"    37.5";"    36.0";"     5.0";"    33.1"
"336947";"80200";"MW00000";"BU18840208";"2020JJ00";"Buurt     ";"BU18840208          ";"    43.8";"    39.3";"     4.6";"    37.4"
"336950";"80200";"MW00000";"BU18840209";"2020JJ00";"Buurt     ";"BU18840209          ";"    44.3";"    45.1";"     8.8";"    42.6"
"336953";"80200";"MW00000";"WK188403  ";"2020JJ00";"Wijk      ";"WK188403            ";"    44.0";"    43.7";"     7.9";"    40.9"
"336956";"80200";"MW00000";"BU18840300";"2020JJ00";"Buurt     ";"BU18840300          ";"    44.4";"    44.1";"     8.0";"    41.3"
"336959";"80200";"MW00000";"BU18840309";"2020JJ00";"Buurt     ";"BU18840309          ";"       .";"       .";"       .";"       ."
"336962";"80200";"MW00000";"WK188404  ";"2020JJ00";"Wijk      ";"WK188404            ";"    43.5";"    43.7";"     7.0";"    41.4"
"336965";"80200";"MW00000";"BU18840400";"2020JJ00";"Buurt     ";"BU18840400          ";"    43.6";"    44.2";"     6.9";"    42.2"
"336968";"80200";"MW00000";"BU18840402";"2020JJ00";"Buurt     ";"BU18840402          ";"    37.4";"    38.2";"     4.5";"    36.4"
"336971";"80200";"MW00000";"BU18840404";"2020JJ00";"Buurt     ";"BU18840404          ";"    40.1";"    42.1";"     8.2";"    39.9"
"336974";"80200";"MW00000";"BU18840405";"2020JJ00";"Buurt     ";"BU18840405          ";"    43.7";"    47.2";"     7.4";"    44.5"
"336977";"80200";"MW00000";"BU18840407";"2020JJ00";"Buurt     ";"BU18840407          ";"    43.5";"    45.9";"    10.2";"    43.8"
"336980";"80200";"MW00000";"BU18840408";"2020JJ00";"Buurt     ";"BU18840408          ";"    44.4";"    40.4";"     6.5";"    38.5"
"336983";"80200";"MW00000";"BU18840409";"2020JJ00";"Buurt     ";"BU18840409          ";"       .";"       .";"       .";"       ."
"336986";"80200";"MW00000";"GM0166    ";"2020JJ00";"Gemeente  ";"GM0166              ";"    47.5";"    49.1";"     8.3";"    46.9"
"336989";"80200";"MW00000";"WK016600  ";"2020JJ00";"Wijk      ";"WK016600            ";"    48.5";"    50.1";"     8.8";"    47.8"
"336992";"80200";"MW00000";"BU01660000";"2020JJ00";"Buurt     ";"BU01660000          ";"    48.3";"    48.7";"     8.1";"    46.5"
"336995";"80200";"MW00000";"BU01660001";"2020JJ00";"Buurt     ";"BU01660001          ";"    50.5";"    52.2";"    10.1";"    49.9"
"336998";"80200";"MW00000";"BU01660002";"2020JJ00";"Buurt     ";"BU01660002          ";"       .";"       .";"       .";"       ."
"337001";"80200";"MW00000";"BU01660003";"2020JJ00";"Buurt     ";"BU01660003          ";"    52.0";"    56.2";"    11.1";"    53.7"
"337004";"80200";"MW00000";"BU01660004";"2020JJ00";"Buurt     ";"BU01660004          ";"    48.1";"    51.4";"     9.3";"    48.7"
"337007";"80200";"MW00000";"BU01660005";"2020JJ00";"Buurt     ";"BU01660005          ";"    50.6";"    54.9";"    10.8";"    52.1"
"337010";"80200";"MW00000";"BU01660006";"2020JJ00";"Buurt     ";"BU01660006          ";"    41.4";"    41.8";"     6.1";"    39.7"
"337013";"80200";"MW00000";"BU01660007";"2020JJ00";"Buurt     ";"BU01660007          ";"    45.6";"    46.9";"     7.2";"    44.9"
"337016";"80200";"MW00000";"BU01660008";"2020JJ00";"Buurt     ";"BU01660008          ";"    48.7";"    49.8";"     8.5";"    47.6"
"337019";"80200";"MW00000";"BU01660009";"2020JJ00";"Buurt     ";"BU01660009          ";"    46.4";"    46.0";"     7.4";"    43.9"
"337022";"80200";"MW00000";"BU01660010";"2020JJ00";"Buurt     ";"BU01660010          ";"    44.8";"    43.9";"     5.9";"    42.0"
"337025";"80200";"MW00000";"BU01660011";"2020JJ00";"Buurt     ";"BU01660011          ";"       .";"       .";"       .";"       ."
"337028";"80200";"MW00000";"BU01660012";"2020JJ00";"Buurt     ";"BU01660012          ";"    50.4";"    52.0";"     7.0";"    49.9"
"337031";"80200";"MW00000";"BU01660013";"2020JJ00";"Buurt     ";"BU01660013          ";"    41.4";"    38.2";"     5.5";"    36.7"
"337034";"80200";"MW00000";"BU01660015";"2020JJ00";"Buurt     ";"BU01660015          ";"    44.0";"    41.2";"     5.5";"    39.7"
"337037";"80200";"MW00000";"BU01660016";"2020JJ00";"Buurt     ";"BU01660016          ";"    45.5";"    39.9";"     5.4";"    37.7"
"337040";"80200";"MW00000";"BU01660017";"2020JJ00";"Buurt     ";"BU01660017          ";"    42.9";"    47.7";"     9.2";"    44.7"
"337043";"80200";"MW00000";"BU01660018";"2020JJ00";"Buurt     ";"BU01660018          ";"    40.1";"    41.3";"     5.2";"    39.0"
"337046";"80200";"MW00000";"BU01660019";"2020JJ00";"Buurt     ";"BU01660019          ";"       .";"       .";"       .";"       ."
"337049";"80200";"MW00000";"WK016603  ";"2020JJ00";"Wijk      ";"WK016603            ";"    46.2";"    47.9";"     7.5";"    45.7"
"337052";"80200";"MW00000";"BU01660300";"2020JJ00";"Buurt     ";"BU01660300          ";"    47.9";"    50.7";"     8.3";"    48.5"
"337055";"80200";"MW00000";"BU01660301";"2020JJ00";"Buurt     ";"BU01660301          ";"    44.7";"    45.9";"     6.8";"    43.8"
"337058";"80200";"MW00000";"BU01660302";"2020JJ00";"Buurt     ";"BU01660302          ";"    39.3";"    38.6";"     4.6";"    37.3"
"337061";"80200";"MW00000";"BU01660303";"2020JJ00";"Buurt     ";"BU01660303          ";"    43.9";"    44.2";"     5.1";"    42.3"
"337064";"80200";"MW00000";"BU01660304";"2020JJ00";"Buurt     ";"BU01660304          ";"    38.9";"    40.2";"     5.5";"    38.0"
"337067";"80200";"MW00000";"BU01660305";"2020JJ00";"Buurt     ";"BU01660305          ";"    42.3";"    37.7";"     4.2";"    36.4"
"337070";"80200";"MW00000";"BU01660306";"2020JJ00";"Buurt     ";"BU01660306          ";"    37.6";"    38.8";"     4.1";"    36.6"
"337073";"80200";"MW00000";"BU01660307";"2020JJ00";"Buurt     ";"BU01660307          ";"    45.5";"    45.0";"     7.5";"    42.8"
